sentence_id,subcorpus,language,langue,text,parallel_group,source,num_words,num_morphemes,n_morphemes_seg,n_morphemes_ref,feature,morphemes_detail,traduction_fr,tokenizer,n_tokens,tokens_detail,fertility_word,fertility_morpheme,morpheme_coverage,overtokenization_pct
N034_sw,B_natural,sw,Swahili,Mkulima anafanya kazi shambani asubuhi.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Mkulima|anafanya|kazi|shambani|asubuhi|.,1.2,0.75,1.333,-25.0
N035_sw,B_natural,sw,Swahili,Hospitali inahitaji madaktari zaidi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,tiktoken,5,Hospitali|inahitaji|madaktari|zaidi|.,1.25,0.625,1.6,-37.5
N035_sw,B_natural,sw,Swahili,Hospitali inahitaji madaktari zaidi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,sentencepiece,5,Hospitali|inahitaji|madaktari|zaidi|.,1.25,0.625,1.6,-37.5
N036_sw,B_natural,sw,Swahili,Watoto wanaimba nyimbo za shule.,,Wikipedia/presse locale,5,7.0,,7.0,,,,tiktoken,6,Watoto|wanaimba|nyimbo|za|shule|.,1.2,0.857,1.167,-14.3
N036_sw,B_natural,sw,Swahili,Watoto wanaimba nyimbo za shule.,,Wikipedia/presse locale,5,7.0,,7.0,,,,sentencepiece,6,Watoto|wanaimba|nyimbo|za|shule|.,1.2,0.857,1.167,-14.3
N037_sw,B_natural,sw,Swahili,Gari la abiria linasafiri kati ya miji.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,8,Gari|la|abiria|linasafiri|kati|ya|miji|.,1.143,1.0,1.0,0.0
N037_sw,B_natural,sw,Swahili,Gari la abiria linasafiri kati ya miji.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,8,Gari|la|abiria|linasafiri|kati|ya|miji|.,1.143,1.0,1.0,0.0
N038_sw,B_natural,sw,Swahili,Mazao yanauzwa sokoni kila wiki.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Mazao|yanauzwa|sokoni|kila|wiki|.,1.2,0.75,1.333,-25.0
N038_sw,B_natural,sw,Swahili,Mazao yanauzwa sokoni kila wiki.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Mazao|yanauzwa|sokoni|kila|wiki|.,1.2,0.75,1.333,-25.0
N039_sw,B_natural,sw,Swahili,Watu wanakusanyika kanisani Jumapili.,,Wikipedia/presse locale,4,8.0,,8.0,,,,tiktoken,5,Watu|wanakusanyika|kanisani|Jumapili|.,1.25,0.625,1.6,-37.5
N039_sw,B_natural,sw,Swahili,Watu wanakusanyika kanisani Jumapili.,,Wikipedia/presse locale,4,8.0,,8.0,,,,sentencepiece,5,Watu|wanakusanyika|kanisani|Jumapili|.,1.25,0.625,1.6,-37.5
N040_sw,B_natural,sw,Swahili,Chakula kinapiikwa jioni kila siku.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Chakula|kinapiikwa|jioni|kila|siku|.,1.2,0.75,1.333,-25.0
N040_sw,B_natural,sw,Swahili,Chakula kinapiikwa jioni kila siku.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Chakula|kinapiikwa|jioni|kila|siku|.,1.2,0.75,1.333,-25.0
N041_sw,B_natural,sw,Swahili,Mwalimu anafundisha darasa la tatu.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Mwalimu|anafundisha|darasa|la|tatu|.,1.2,0.75,1.333,-25.0
N041_sw,B_natural,sw,Swahili,Mwalimu anafundisha darasa la tatu.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Mwalimu|anafundisha|darasa|la|tatu|.,1.2,0.75,1.333,-25.0
N042_sw,B_natural,sw,Swahili,Vijiji vya pwani vina uvuvi mzuri.,,Wikipedia/presse locale,6,8.0,,8.0,,,,tiktoken,7,Vijiji|vya|pwani|vina|uvuvi|mzuri|.,1.167,0.875,1.143,-12.5
N042_sw,B_natural,sw,Swahili,Vijiji vya pwani vina uvuvi mzuri.,,Wikipedia/presse locale,6,8.0,,8.0,,,,sentencepiece,7,Vijiji|vya|pwani|vina|uvuvi|mzuri|.,1.167,0.875,1.143,-12.5
N043_sw,B_natural,sw,Swahili,Joto la kiangazi linasumbua watu.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Joto|la|kiangazi|linasumbua|watu|.,1.2,0.75,1.333,-25.0
N043_sw,B_natural,sw,Swahili,Joto la kiangazi linasumbua watu.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Joto|la|kiangazi|linasumbua|watu|.,1.2,0.75,1.333,-25.0
N044_sw,B_natural,sw,Swahili,Mbu wanasambaza ugonjwa wa malaria.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Mbu|wanasambaza|ugonjwa|wa|malaria|.,1.2,0.75,1.333,-25.0
N044_sw,B_natural,sw,Swahili,Mbu wanasambaza ugonjwa wa malaria.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Mbu|wanasambaza|ugonjwa|wa|malaria|.,1.2,0.75,1.333,-25.0
N045_sw,B_natural,sw,Swahili,Watu wanakunywa chai asubuhi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,tiktoken,5,Watu|wanakunywa|chai|asubuhi|.,1.25,0.625,1.6,-37.5
N045_sw,B_natural,sw,Swahili,Watu wanakunywa chai asubuhi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,sentencepiece,5,Watu|wanakunywa|chai|asubuhi|.,1.25,0.625,1.6,-37.5
N046_sw,B_natural,sw,Swahili,Watoto wanajifunza hisabati shuleni.,,Wikipedia/presse locale,4,7.0,,7.0,,,,tiktoken,5,Watoto|wanajifunza|hisabati|shuleni|.,1.25,0.714,1.4,-28.6
N046_sw,B_natural,sw,Swahili,Watoto wanajifunza hisabati shuleni.,,Wikipedia/presse locale,4,7.0,,7.0,,,,sentencepiece,5,Watoto|wanajifunza|hisabati|shuleni|.,1.25,0.714,1.4,-28.6
N047_sw,B_natural,sw,Swahili,Serikali inatoa msaada kwa maskini.,,Wikipedia/presse locale,5,8.0,,8.0,,,,tiktoken,6,Serikali|inatoa|msaada|kwa|maskini|.,1.2,0.75,1.333,-25.0
N047_sw,B_natural,sw,Swahili,Serikali inatoa msaada kwa maskini.,,Wikipedia/presse locale,5,8.0,,8.0,,,,sentencepiece,6,Serikali|inatoa|msaada|kwa|maskini|.,1.2,0.75,1.333,-25.0
N048_sw,B_natural,sw,Swahili,Ndege wanaimba mapema asubuhi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,tiktoken,5,Ndege|wanaimba|mapema|asubuhi|.,1.25,0.625,1.6,-37.5
N048_sw,B_natural,sw,Swahili,Ndege wanaimba mapema asubuhi.,,Wikipedia/presse locale,4,8.0,,8.0,,,,sentencepiece,5,Ndege|wanaimba|mapema|asubuhi|.,1.25,0.625,1.6,-37.5
N049_sw,B_natural,sw,Swahili,Wenyeji wanaishi kwa furaha.,,Wikipedia/presse locale,4,8.0,,8.0,,,,tiktoken,5,Wenyeji|wanaishi|kwa|furaha|.,1.25,0.625,1.6,-37.5
N049_sw,B_natural,sw,Swahili,Wenyeji wanaishi kwa furaha.,,Wikipedia/presse locale,4,8.0,,8.0,,,,sentencepiece,5,Wenyeji|wanaishi|kwa|furaha|.,1.25,0.625,1.6,-37.5
N050_sw,B_natural,sw,Swahili,Mto una maji mengi wakati wa masika.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,8,Mto|una|maji|mengi|wakati|wa|masika|.,1.143,1.0,1.0,0.0
N050_sw,B_natural,sw,Swahili,Mto una maji mengi wakati wa masika.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,8,Mto|una|maji|mengi|wakati|wa|masika|.,1.143,1.0,1.0,0.0
N001_fon,B_natural,fon,Fongbé,Bɛ̌nɛ̌ wɛ nyí tò ɖokpo ɖò Togo kpo Nàìjíríà kpo tɛntin.,,Wikipedia/presse locale,11,10.0,,10.0,,,,tiktoken,12,Bɛ̌nɛ̌|wɛ|nyí|tò|ɖokpo|ɖò|Togo|kpo|Nàìjíríà|kpo|tɛntin|.,1.091,1.2,0.833,20.0
N001_fon,B_natural,fon,Fongbé,Bɛ̌nɛ̌ wɛ nyí tò ɖokpo ɖò Togo kpo Nàìjíríà kpo tɛntin.,,Wikipedia/presse locale,11,10.0,,10.0,,,,sentencepiece,12,Bɛ̌nɛ̌|wɛ|nyí|tò|ɖokpo|ɖò|Togo|kpo|Nàìjíríà|kpo|tɛntin|.,1.091,1.2,0.833,20.0
N002_fon,B_natural,fon,Fongbé,Cotonou wɛ nyí xá tɔ̀ ɖaxó ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,8,10.0,,10.0,,,,tiktoken,9,Cotonou|wɛ|nyí|xá|tɔ̀|ɖaxó|ɖò|Bɛ̌nɛ̌|.,1.125,0.9,1.111,-10.0
N002_fon,B_natural,fon,Fongbé,Cotonou wɛ nyí xá tɔ̀ ɖaxó ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,8,10.0,,10.0,,,,sentencepiece,9,Cotonou|wɛ|nyí|xá|tɔ̀|ɖaxó|ɖò|Bɛ̌nɛ̌|.,1.125,0.9,1.111,-10.0
N003_fon,B_natural,fon,Fongbé,Hwɛzɔ nɔ gbɔn tawun ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,6,9.0,,9.0,,,,tiktoken,7,Hwɛzɔ|nɔ|gbɔn|tawun|ɖò|Bɛ̌nɛ̌|.,1.167,0.778,1.286,-22.2
N003_fon,B_natural,fon,Fongbé,Hwɛzɔ nɔ gbɔn tawun ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,6,9.0,,9.0,,,,sentencepiece,7,Hwɛzɔ|nɔ|gbɔn|tawun|ɖò|Bɛ̌nɛ̌|.,1.167,0.778,1.286,-22.2
N004_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ yì suklu zǎn gbɛ̀ gbɛ̀.,,Wikipedia/presse locale,8,9.0,,9.0,,,,tiktoken,9,Vǐ|lɛ|nɔ|yì|suklu|zǎn|gbɛ̀|gbɛ̀|.,1.125,1.0,1.0,0.0
N004_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ yì suklu zǎn gbɛ̀ gbɛ̀.,,Wikipedia/presse locale,8,9.0,,9.0,,,,sentencepiece,9,Vǐ|lɛ|nɔ|yì|suklu|zǎn|gbɛ̀|gbɛ̀|.,1.125,1.0,1.0,0.0
N005_fon,B_natural,fon,Fongbé,Nǔɖuɖu e mɛ nɔ ɖu ɖò Bɛ̌nɛ̌ ɔ ɖó taji.,,Wikipedia/presse locale,10,8.0,,8.0,,,,tiktoken,11,Nǔɖuɖu|e|mɛ|nɔ|ɖu|ɖò|Bɛ̌nɛ̌|ɔ|ɖó|taji|.,1.1,1.375,0.727,37.5
N005_fon,B_natural,fon,Fongbé,Nǔɖuɖu e mɛ nɔ ɖu ɖò Bɛ̌nɛ̌ ɔ ɖó taji.,,Wikipedia/presse locale,10,8.0,,8.0,,,,sentencepiece,11,Nǔɖuɖu|e|mɛ|nɔ|ɖu|ɖò|Bɛ̌nɛ̌|ɔ|ɖó|taji|.,1.1,1.375,0.727,37.5
N006_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ wà azɔ dó nukún wɛ ɖò zɔ.,,Wikipedia/presse locale,10,8.0,,8.0,,,,tiktoken,11,Mɛ|lɛ|nɔ|wà|azɔ|dó|nukún|wɛ|ɖò|zɔ|.,1.1,1.375,0.727,37.5
N006_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ wà azɔ dó nukún wɛ ɖò zɔ.,,Wikipedia/presse locale,10,8.0,,8.0,,,,sentencepiece,11,Mɛ|lɛ|nɔ|wà|azɔ|dó|nukún|wɛ|ɖò|zɔ|.,1.1,1.375,0.727,37.5
N007_fon,B_natural,fon,Fongbé,Tò ɔ ɖó hudo nǔnywɛxɔ yɔyɔ̌.,,Wikipedia/presse locale,6,9.0,,9.0,,,,tiktoken,7,Tò|ɔ|ɖó|hudo|nǔnywɛxɔ|yɔyɔ̌|.,1.167,0.778,1.286,-22.2
N007_fon,B_natural,fon,Fongbé,Tò ɔ ɖó hudo nǔnywɛxɔ yɔyɔ̌.,,Wikipedia/presse locale,6,9.0,,9.0,,,,sentencepiece,7,Tò|ɔ|ɖó|hudo|nǔnywɛxɔ|yɔyɔ̌|.,1.167,0.778,1.286,-22.2
N008_fon,B_natural,fon,Fongbé,Vǐ lɛ ɖó nǔkplɔnkplɔn sí bǐ mlɛ̌mlɛ̌.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,8,Vǐ|lɛ|ɖó|nǔkplɔnkplɔn|sí|bǐ|mlɛ̌mlɛ̌|.,1.143,1.0,1.0,0.0
N008_fon,B_natural,fon,Fongbé,Vǐ lɛ ɖó nǔkplɔnkplɔn sí bǐ mlɛ̌mlɛ̌.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,8,Vǐ|lɛ|ɖó|nǔkplɔnkplɔn|sí|bǐ|mlɛ̌mlɛ̌|.,1.143,1.0,1.0,0.0
N009_fon,B_natural,fon,Fongbé,Mɛ e nɔ xò fífá nɔ ɖu gbɛ̀ ɖagbe.,,Wikipedia/presse locale,9,9.0,,9.0,,,,tiktoken,10,Mɛ|e|nɔ|xò|fífá|nɔ|ɖu|gbɛ̀|ɖagbe|.,1.111,1.111,0.9,11.1
N009_fon,B_natural,fon,Fongbé,Mɛ e nɔ xò fífá nɔ ɖu gbɛ̀ ɖagbe.,,Wikipedia/presse locale,9,9.0,,9.0,,,,sentencepiece,10,Mɛ|e|nɔ|xò|fífá|nɔ|ɖu|gbɛ̀|ɖagbe|.,1.111,1.111,0.9,11.1
N010_fon,B_natural,fon,Fongbé,Ayikúngban ɔ ɖó na gbí ɖó mǐ.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,8,Ayikúngban|ɔ|ɖó|na|gbí|ɖó|mǐ|.,1.143,1.0,1.0,0.0
N010_fon,B_natural,fon,Fongbé,Ayikúngban ɔ ɖó na gbí ɖó mǐ.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,8,Ayikúngban|ɔ|ɖó|na|gbí|ɖó|mǐ|.,1.143,1.0,1.0,0.0
N011_fon,B_natural,fon,Fongbé,Fon gbè wɛ mɛ gègě nɔ ɖɔ ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Fon|gbè|wɛ|mɛ|gègě|nɔ|ɖɔ|ɖò|Bɛ̌nɛ̌|.,1.111,1.25,0.8,25.0
N011_fon,B_natural,fon,Fongbé,Fon gbè wɛ mɛ gègě nɔ ɖɔ ɖò Bɛ̌nɛ̌.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Fon|gbè|wɛ|mɛ|gègě|nɔ|ɖɔ|ɖò|Bɛ̌nɛ̌|.,1.111,1.25,0.8,25.0
N012_fon,B_natural,fon,Fongbé,Azɔwanú ɔ ɖó na gblá kaka.,,Wikipedia/presse locale,6,8.0,,8.0,,,,tiktoken,7,Azɔwanú|ɔ|ɖó|na|gblá|kaka|.,1.167,0.875,1.143,-12.5
N012_fon,B_natural,fon,Fongbé,Azɔwanú ɔ ɖó na gblá kaka.,,Wikipedia/presse locale,6,8.0,,8.0,,,,sentencepiece,7,Azɔwanú|ɔ|ɖó|na|gblá|kaka|.,1.167,0.875,1.143,-12.5
N013_fon,B_natural,fon,Fongbé,Hɛn sín ɖɔxo nɔ d'alɔ tò ɔ.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,10,Hɛn|sín|ɖɔxo|nɔ|d|'|alɔ|tò|ɔ|.,1.429,1.25,0.8,25.0
N013_fon,B_natural,fon,Fongbé,Hɛn sín ɖɔxo nɔ d'alɔ tò ɔ.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,10,Hɛn|sín|ɖɔxo|nɔ|d|'|alɔ|tò|ɔ|.,1.429,1.25,0.8,25.0
N014_fon,B_natural,fon,Fongbé,Mɛxomɛxo lɛ nɔ lɛ́ mɛjitɔ lɛ.,,Wikipedia/presse locale,6,8.0,,8.0,,,,tiktoken,7,Mɛxomɛxo|lɛ|nɔ|lɛ́|mɛjitɔ|lɛ|.,1.167,0.875,1.143,-12.5
N014_fon,B_natural,fon,Fongbé,Mɛxomɛxo lɛ nɔ lɛ́ mɛjitɔ lɛ.,,Wikipedia/presse locale,6,8.0,,8.0,,,,sentencepiece,7,Mɛxomɛxo|lɛ|nɔ|lɛ́|mɛjitɔ|lɛ|.,1.167,0.875,1.143,-12.5
N015_fon,B_natural,fon,Fongbé,Gbɛ̀ nɔ cí ɖagbe nú mɛ e nɔ wà azɔ.,,Wikipedia/presse locale,10,8.0,,8.0,,,,tiktoken,11,Gbɛ̀|nɔ|cí|ɖagbe|nú|mɛ|e|nɔ|wà|azɔ|.,1.1,1.375,0.727,37.5
N015_fon,B_natural,fon,Fongbé,Gbɛ̀ nɔ cí ɖagbe nú mɛ e nɔ wà azɔ.,,Wikipedia/presse locale,10,8.0,,8.0,,,,sentencepiece,11,Gbɛ̀|nɔ|cí|ɖagbe|nú|mɛ|e|nɔ|wà|azɔ|.,1.1,1.375,0.727,37.5
N016_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ xò xò ɖò zɔ mɛ có.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Vǐ|lɛ|nɔ|xò|xò|ɖò|zɔ|mɛ|có|.,1.111,1.25,0.8,25.0
N016_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ xò xò ɖò zɔ mɛ có.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Vǐ|lɛ|nɔ|xò|xò|ɖò|zɔ|mɛ|có|.,1.111,1.25,0.8,25.0
N017_fon,B_natural,fon,Fongbé,Nǔnywɛxɔ wɛ nyí hɛn taji ɖò gbɛ̀ yɔyɔ̌.,,Wikipedia/presse locale,8,8.0,,8.0,,,,tiktoken,9,Nǔnywɛxɔ|wɛ|nyí|hɛn|taji|ɖò|gbɛ̀|yɔyɔ̌|.,1.125,1.125,0.889,12.5
N017_fon,B_natural,fon,Fongbé,Nǔnywɛxɔ wɛ nyí hɛn taji ɖò gbɛ̀ yɔyɔ̌.,,Wikipedia/presse locale,8,8.0,,8.0,,,,sentencepiece,9,Nǔnywɛxɔ|wɛ|nyí|hɛn|taji|ɖò|gbɛ̀|yɔyɔ̌|.,1.125,1.125,0.889,12.5
N018_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ kplɔ́n gbè nú vǐ yetɔn lɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Mɛ|lɛ|nɔ|kplɔ́n|gbè|nú|vǐ|yetɔn|lɛ|.,1.111,1.25,0.8,25.0
N018_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ kplɔ́n gbè nú vǐ yetɔn lɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Mɛ|lɛ|nɔ|kplɔ́n|gbè|nú|vǐ|yetɔn|lɛ|.,1.111,1.25,0.8,25.0
N019_fon,B_natural,fon,Fongbé,Suklu lɛ ɖó hudo mɛkplɔnkplɔn gègě.,,Wikipedia/presse locale,6,8.0,,8.0,,,,tiktoken,7,Suklu|lɛ|ɖó|hudo|mɛkplɔnkplɔn|gègě|.,1.167,0.875,1.143,-12.5
N019_fon,B_natural,fon,Fongbé,Suklu lɛ ɖó hudo mɛkplɔnkplɔn gègě.,,Wikipedia/presse locale,6,8.0,,8.0,,,,sentencepiece,7,Suklu|lɛ|ɖó|hudo|mɛkplɔnkplɔn|gègě|.,1.167,0.875,1.143,-12.5
N020_fon,B_natural,fon,Fongbé,Azɔ nyanya ɔ ɖó na wá ɖò tò ɔ.,,Wikipedia/presse locale,9,7.0,,7.0,,,,tiktoken,10,Azɔ|nyanya|ɔ|ɖó|na|wá|ɖò|tò|ɔ|.,1.111,1.429,0.7,42.9
N020_fon,B_natural,fon,Fongbé,Azɔ nyanya ɔ ɖó na wá ɖò tò ɔ.,,Wikipedia/presse locale,9,7.0,,7.0,,,,sentencepiece,10,Azɔ|nyanya|ɔ|ɖó|na|wá|ɖò|tò|ɔ|.,1.111,1.429,0.7,42.9
N021_fon,B_natural,fon,Fongbé,Mɛ e nyí nukúnwíyazan ɖò tò ɔ nɔ d'alɔ gbɛ̀.,,Wikipedia/presse locale,10,8.0,,8.0,,,,tiktoken,13,Mɛ|e|nyí|nukúnwíyazan|ɖò|tò|ɔ|nɔ|d|'|alɔ|gbɛ̀|.,1.3,1.625,0.615,62.5
N021_fon,B_natural,fon,Fongbé,Mɛ e nyí nukúnwíyazan ɖò tò ɔ nɔ d'alɔ gbɛ̀.,,Wikipedia/presse locale,10,8.0,,8.0,,,,sentencepiece,13,Mɛ|e|nyí|nukúnwíyazan|ɖò|tò|ɔ|nɔ|d|'|alɔ|gbɛ̀|.,1.3,1.625,0.615,62.5
N022_fon,B_natural,fon,Fongbé,Nǔɖuɖu ee mɔ nú mɛ ɔ ɖó na nyanya.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Nǔɖuɖu|ee|mɔ|nú|mɛ|ɔ|ɖó|na|nyanya|.,1.111,1.25,0.8,25.0
N022_fon,B_natural,fon,Fongbé,Nǔɖuɖu ee mɔ nú mɛ ɔ ɖó na nyanya.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Nǔɖuɖu|ee|mɔ|nú|mɛ|ɔ|ɖó|na|nyanya|.,1.111,1.25,0.8,25.0
N023_fon,B_natural,fon,Fongbé,Vǐ lɛ ɖó na mɔ nǔ e sín hudo ɖè.,,Wikipedia/presse locale,10,8.0,,8.0,,,,tiktoken,11,Vǐ|lɛ|ɖó|na|mɔ|nǔ|e|sín|hudo|ɖè|.,1.1,1.375,0.727,37.5
N023_fon,B_natural,fon,Fongbé,Vǐ lɛ ɖó na mɔ nǔ e sín hudo ɖè.,,Wikipedia/presse locale,10,8.0,,8.0,,,,sentencepiece,11,Vǐ|lɛ|ɖó|na|mɔ|nǔ|e|sín|hudo|ɖè|.,1.1,1.375,0.727,37.5
N024_fon,B_natural,fon,Fongbé,Buntɔ gbɛ̀ lɛ ɖó na ɖò tò ɔ mɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Buntɔ|gbɛ̀|lɛ|ɖó|na|ɖò|tò|ɔ|mɛ|.,1.111,1.25,0.8,25.0
N024_fon,B_natural,fon,Fongbé,Buntɔ gbɛ̀ lɛ ɖó na ɖò tò ɔ mɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Buntɔ|gbɛ̀|lɛ|ɖó|na|ɖò|tò|ɔ|mɛ|.,1.111,1.25,0.8,25.0
N025_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ kplɔ́n nǔ nú mɛxomɛxo lɛ.,,Wikipedia/presse locale,8,7.0,,7.0,,,,tiktoken,9,Mɛ|lɛ|nɔ|kplɔ́n|nǔ|nú|mɛxomɛxo|lɛ|.,1.125,1.286,0.778,28.6
N025_fon,B_natural,fon,Fongbé,Mɛ lɛ nɔ kplɔ́n nǔ nú mɛxomɛxo lɛ.,,Wikipedia/presse locale,8,7.0,,7.0,,,,sentencepiece,9,Mɛ|lɛ|nɔ|kplɔ́n|nǔ|nú|mɛxomɛxo|lɛ|.,1.125,1.286,0.778,28.6
N026_fon,B_natural,fon,Fongbé,Tò ɔ ɖó na nyɔ́ nú mɛ e nɔ ɖu gbɛ̀.,,Wikipedia/presse locale,11,7.0,,7.0,,,,tiktoken,12,Tò|ɔ|ɖó|na|nyɔ́|nú|mɛ|e|nɔ|ɖu|gbɛ̀|.,1.091,1.714,0.583,71.4
N026_fon,B_natural,fon,Fongbé,Tò ɔ ɖó na nyɔ́ nú mɛ e nɔ ɖu gbɛ̀.,,Wikipedia/presse locale,11,7.0,,7.0,,,,sentencepiece,12,Tò|ɔ|ɖó|na|nyɔ́|nú|mɛ|e|nɔ|ɖu|gbɛ̀|.,1.091,1.714,0.583,71.4
N027_fon,B_natural,fon,Fongbé,Gbè e mɛ nɔ ɖɔ ɖò tò ɔ mɛ nɔ lɛ́.,,Wikipedia/presse locale,11,8.0,,8.0,,,,tiktoken,12,Gbè|e|mɛ|nɔ|ɖɔ|ɖò|tò|ɔ|mɛ|nɔ|lɛ́|.,1.091,1.5,0.667,50.0
N027_fon,B_natural,fon,Fongbé,Gbè e mɛ nɔ ɖɔ ɖò tò ɔ mɛ nɔ lɛ́.,,Wikipedia/presse locale,11,8.0,,8.0,,,,sentencepiece,12,Gbè|e|mɛ|nɔ|ɖɔ|ɖò|tò|ɔ|mɛ|nɔ|lɛ́|.,1.091,1.5,0.667,50.0
N028_fon,B_natural,fon,Fongbé,Nǔnywɛxɔ wɛ nyí taji ɖò gbɛ̀ sín azɔ mɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,tiktoken,10,Nǔnywɛxɔ|wɛ|nyí|taji|ɖò|gbɛ̀|sín|azɔ|mɛ|.,1.111,1.25,0.8,25.0
N028_fon,B_natural,fon,Fongbé,Nǔnywɛxɔ wɛ nyí taji ɖò gbɛ̀ sín azɔ mɛ.,,Wikipedia/presse locale,9,8.0,,8.0,,,,sentencepiece,10,Nǔnywɛxɔ|wɛ|nyí|taji|ɖò|gbɛ̀|sín|azɔ|mɛ|.,1.111,1.25,0.8,25.0
N029_fon,B_natural,fon,Fongbé,Mɛ e nɔ sɔ́ alɔ dó wà azɔ nɔ mɔ nǔ.,,Wikipedia/presse locale,11,8.0,,8.0,,,,tiktoken,12,Mɛ|e|nɔ|sɔ́|alɔ|dó|wà|azɔ|nɔ|mɔ|nǔ|.,1.091,1.5,0.667,50.0
N029_fon,B_natural,fon,Fongbé,Mɛ e nɔ sɔ́ alɔ dó wà azɔ nɔ mɔ nǔ.,,Wikipedia/presse locale,11,8.0,,8.0,,,,sentencepiece,12,Mɛ|e|nɔ|sɔ́|alɔ|dó|wà|azɔ|nɔ|mɔ|nǔ|.,1.091,1.5,0.667,50.0
N030_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ mɔ nǔ e sín hudo ɖè ɖò suklu.,,Wikipedia/presse locale,11,7.0,,7.0,,,,tiktoken,12,Vǐ|lɛ|nɔ|mɔ|nǔ|e|sín|hudo|ɖè|ɖò|suklu|.,1.091,1.714,0.583,71.4
N030_fon,B_natural,fon,Fongbé,Vǐ lɛ nɔ mɔ nǔ e sín hudo ɖè ɖò suklu.,,Wikipedia/presse locale,11,7.0,,7.0,,,,sentencepiece,12,Vǐ|lɛ|nɔ|mɔ|nǔ|e|sín|hudo|ɖè|ɖò|suklu|.,1.091,1.714,0.583,71.4
N031_fon,B_natural,fon,Fongbé,Tò ɔ ɖó na ɖó fífá kaka.,,Wikipedia/presse locale,7,8.0,,8.0,,,,tiktoken,8,Tò|ɔ|ɖó|na|ɖó|fífá|kaka|.,1.143,1.0,1.0,0.0
N031_fon,B_natural,fon,Fongbé,Tò ɔ ɖó na ɖó fífá kaka.,,Wikipedia/presse locale,7,8.0,,8.0,,,,sentencepiece,8,Tò|ɔ|ɖó|na|ɖó|fífá|kaka|.,1.143,1.0,1.0,0.0
N032_fon,B_natural,fon,Fongbé,Mɛ gègě nɔ ɖu gbɛ̀ ɖò tò ɔ.,,Wikipedia/presse locale,8,8.0,,8.0,,,,tiktoken,9,Mɛ|gègě|nɔ|ɖu|gbɛ̀|ɖò|tò|ɔ|.,1.125,1.125,0.889,12.5
